Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,TSLA,UNH,V,VZ,WMT
2022-10-07,138.25054931640625,211.6854248046875,114.55999755859375,134.07733154296875,129.7899932861328,169.4821319580078,149.22076416015625,37.33522033691406,144.8802490234375,95.97437286376953,281.67547607421875,266.69287109375,162.5304718017578,107.24696350097656,148.5548858642578,99.38358306884766,50.54269027709961,220.11465454101562,80.5887451171875,81.69969177246094,229.35043334960938,83.91301727294922,12.063027381896973,116.70453643798828,200.944091796875,149.26776123046875,223.07000732421875,486.1127014160156,180.29116821289062,31.123735427856445,41.43914031982422
2022-10-10,138.5762481689453,214.56915283203125,113.66999816894531,132.6400909423828,131.89999389648438,170.55120849609375,144.60386657714844,36.98291778564453,142.26382446289062,93.998779296875,281.1703186035156,264.9481201171875,162.98561096191406,106.28118896484375,148.7496337890625,98.45519256591797,50.431419372558594,221.77597045898438,81.29330444335938,84.38571166992188,224.4645538330078,83.46053314208984,11.657463073730469,116.2255859375,201.13958740234375,149.8386688232422,222.9600067138672,480.3450012207031,178.6729278564453,30.929479598999023,41.68411636352539
2022-10-11,137.15513610839844,226.85269165039062,112.20999908447266,132.4857940673828,131.57000732421875,171.5821533203125,141.55569458007812,36.69551086425781,142.29098510742188,91.96391296386719,275.248291015625,265.3514709472656,164.62599182128906,106.3263168334961,150.90097045898438,95.6137924194336,50.514869689941406,223.75820922851562,81.57810974121094,84.91732025146484,220.7047576904297,84.71209716796875,11.573553085327148,116.6669921875,199.87875366210938,151.7225799560547,216.5,481.25970458984375,175.69146728515625,30.355146408081055,42.76393127441406
2022-10-12,136.52354431152344,227.77696228027344,112.9000015258789,131.89739990234375,130.4199981689453,171.34352111816406,141.27767944335938,36.4080924987793,142.7165069580078,92.27013397216797,276.2774353027344,263.12841796875,163.83895874023438,106.11871337890625,150.86386108398438,97.16110229492188,51.1268310546875,223.76763916015625,81.66057586669922,84.32974243164062,221.03761291503906,85.21272277832031,11.48764419555664,116.85480499267578,196.94671630859375,151.4371337890625,217.24000549316406,481.40411376953125,174.80877685546875,30.13554573059082,42.28042984008789
2022-10-13,141.1124725341797,232.60165405273438,112.52999877929688,137.0582733154297,132.39999389648438,174.818115234375,144.4052734375,37.65043640136719,149.63320922851562,95.46070861816406,287.27947998046875,265.29522705078125,168.35240173339844,109.92768859863281,153.1450653076172,102.56258392333984,51.803707122802734,232.91432189941406,85.64054870605469,86.26032257080078,229.35043334960938,86.22361755371094,11.947151184082031,118.62034606933594,201.0222625732422,157.47901916503906,221.72000122070312,490.9848937988281,181.105224609375,30.743663787841797,42.638221740722656
2022-10-14,136.56301879882812,232.30587768554688,106.9000015258789,132.4686737060547,133.14999389648438,170.09304809570312,141.20819091796875,37.27031707763672,144.97979736328125,93.29743957519531,280.6557922363281,259.2920227050781,165.13800048828125,108.34814453125,152.5052032470703,104.2693099975586,50.978477478027344,229.52560424804688,85.16832733154297,85.97119140625,223.7889862060547,84.28849792480469,11.214940071105957,117.46522521972656,197.1323699951172,155.37625122070312,204.99000549316406,494.0853271484375,179.1044464111328,30.72677230834961,42.041900634765625
2022-10-17,140.5401153564453,233.7754364013672,113.79000091552734,137.04856872558594,136.08999633789062,172.5844268798828,146.13287353515625,38.29015350341797,146.03904724121094,96.14229583740234,286.9426574707031,263.82257080078125,167.8688201904297,109.6839828491211,154.4803924560547,108.64863586425781,51.63679885864258,232.65943908691406,85.34072875976562,87.7805404663086,232.57174682617188,86.61833953857422,11.875227928161621,119.58763122558594,204.38436889648438,156.80348205566406,219.35000610351562,502.51055908203125,181.68385314941406,31.4024600982666,42.34489822387695
2022-10-18,141.86248779296875,233.0267791748047,116.36000061035156,141.3573760986328,137.33999633789062,175.20948791503906,152.4376983642578,38.744441986083984,147.31556701660156,97.27825927734375,293.6225280761719,267.386962890625,170.5616912841797,110.96568298339844,153.94253540039062,111.4431381225586,52.332218170166016,235.2174835205078,86.9072265625,88.23753356933594,233.52149963378906,86.3391342163086,11.954143524169922,120.55493927001953,207.81491088867188,158.67787170410156,220.19000244140625,502.8283386230469,183.56687927246094,31.309551239013672,43.237762451171875
2022-10-19,141.97105407714844,229.39442443847656,115.06999969482422,139.40145874023438,138.38999938964844,176.03041076660156,152.57672119140625,38.82788848876953,152.09573364257812,97.78202819824219,291.66717529296875,258.4102478027344,169.99278259277344,110.57756805419922,152.718505859375,109.25818634033203,51.88715362548828,236.6900177001953,85.5955581665039,86.97846221923828,231.54364013671875,85.27050018310547,12.038053512573242,121.67249298095703,202.5469512939453,165.71878051757812,222.0399932861328,501.0085754394531,182.82150268554688,30.887245178222656,43.115272521972656
2022-10-20,141.5072479248047,228.71046447753906,115.25,137.90065002441406,139.1300048828125,172.33624267578125,156.3794708251953,38.67026901245117,152.96484375,97.38691711425781,290.77838134765625,252.7540740966797,168.43772888183594,115.8036117553711,153.1079864501953,108.90181732177734,51.07120895385742,235.76499938964844,84.77857971191406,86.68000793457031,231.22052001953125,83.59530639648438,12.180900573730469,120.10531616210938,196.66326904296875,162.5789337158203,207.27999877929688,501.54766845703125,183.61590576171875,31.25042724609375,43.221649169921875
2022-10-21,145.33628845214844,232.86044311523438,119.31999969482422,135.59616088867188,141.32000732421875,182.79136657714844,159.0304718017578,39.68082809448242,156.79440307617188,100.79481506347656,304.1474914550781,258.44775390625,173.3398895263672,117.24777221679688,156.4462890625,114.62215423583984,51.88715362548828,240.27699279785156,87.55181121826172,89.22611999511719,237.06591796875,85.2031021118164,12.452608108520508,121.60912322998047,203.11380004882812,167.67884826660156,214.44000244140625,513.9207763671875,186.7052764892578,29.856828689575195,44.09516525268555
2022-10-24,147.48764038085938,241.5300750732422,119.81999969482422,137.1357421875,142.0500030517578,183.82919311523438,159.50704956054688,40.366912841796875,156.74008178710938,100.47872924804688,307.5154724121094,265.69854736328125,177.2180633544922,119.7660140991211,158.55125427246094,114.76282501220703,53.37997817993164,241.00376892089844,88.72857666015625,90.8116226196289,242.08885192871094,84.73135375976562,12.585464477539062,122.35628509521484,207.7171630859375,171.0660858154297,211.25,521.4986572265625,187.03872680664062,30.3804874420166,44.93646240234375
2022-10-25,150.33970642089844,240.30079650878906,120.5999984741211,142.35467529296875,146.64999389648438,187.23094177246094,164.0941925048828,41.12714767456055,158.3696746826172,103.08650970458984,310.97698974609375,272.26458740234375,179.8255615234375,119.98262786865234,158.30088806152344,115.06289672851562,54.65953826904297,241.39077758789062,88.81852722167969,91.12872314453125,245.42764282226562,88.30314636230469,13.246753692626953,123.7655258178711,215.2134552001953,167.54562377929688,222.4199981689453,520.1698608398438,190.63807678222656,30.768997192382812,45.14918899536133
2022-10-26,147.3889923095703,246.46566772460938,115.66000366210938,142.2191162109375,133.7899932861328,189.2681427001953,158.7723388671875,41.14569091796875,160.32521057128906,103.35320281982422,314.05487060546875,272.161376953125,180.41348266601562,121.86004638671875,159.69186401367188,116.3851547241211,55.06751251220703,242.22142028808594,91.96650695800781,91.78157043457031,226.49136352539062,88.94818115234375,12.882146835327148,124.63563537597656,215.87808227539062,167.84059143066406,224.63999938964844,523.0103759765625,199.41578674316406,30.768997192382812,45.49409103393555
2022-10-27,142.89871215820312,246.99253845214844,110.95999908447266,142.30625915527344,139.75999450683594,203.85531616210938,158.61346435546875,41.182769775390625,161.05850219726562,103.16553497314453,315.4488830566406,273.0149841308594,186.31126403808594,121.6434326171875,159.7845916748047,116.84463500976562,55.197322845458984,250.24481201171875,92.04147338867188,93.02200317382812,222.01673889160156,87.16710662841797,13.161846160888672,124.73021697998047,216.8260955810547,168.98239135742188,225.08999633789062,521.6912231445312,200.35731506347656,30.557849884033203,45.361934661865234
2022-10-28,153.695068359375,253.0741729736328,103.41000366210938,145.6661376953125,143.83999633789062,210.77415466308594,161.86021423339844,42.313865661621094,162.9416046142578,104.6571044921875,319.78985595703125,280.1343994140625,194.31402587890625,125.01918029785156,162.1584930419922,118.2325210571289,56.33779525756836,259.12713623046875,94.8896484375,93.98262786865234,230.94639587402344,90.33454895019531,13.819138526916504,127.8891372680664,221.10690307617188,173.13082885742188,228.52000427246094,530.78076171875,205.31007385253906,31.81631088256836,45.93568420410156
2022-10-31,151.32659912109375,249.87628173828125,102.44000244140625,143.7393035888672,142.50999450683594,208.006591796875,161.43325805664062,42.11916732788086,163.77450561523438,105.23991394042969,322.3065185546875,277.7706604003906,193.451171875,124.82057189941406,161.32394409179688,118.04496002197266,55.4940299987793,257.3714294433594,94.28253936767578,94.38365173339844,227.28448486328125,89.22737884521484,13.482500076293945,127.36894226074219,219.93409729003906,175.50950622558594,227.5399932861328,534.5458374023438,203.1720428466797,31.56293296813965,45.87766647338867
2022-11-01,148.67190551757812,251.4567413330078,96.79000091552734,142.41278076171875,143.3800048828125,209.9669647216797,158.68296813964844,42.14698028564453,164.96957397460938,104.70648956298828,326.1141357421875,277.7050476074219,192.5788116455078,124.73936462402344,160.5078887939453,120.1736831665039,55.29931640625,257.645263671875,93.91527557373047,93.04065704345703,223.40713500976562,90.27678680419922,13.528450965881348,127.56758880615234,219.6897735595703,173.91104125976562,227.82000732421875,526.9967041015625,202.94647216796875,31.56293296813965,45.67136764526367
2022-11-02,143.1256866455078,248.63772583007812,92.12000274658203,138.9463653564453,147.41000366210938,206.16160583496094,148.94277954101562,41.321842193603516,161.6017303466797,100.57749938964844,327.2462463378906,270.8294982910156,190.08506774902344,123.50279998779297,158.04122924804688,119.067138671875,54.529727935791016,255.20993041992188,92.0864486694336,92.70488739013672,215.5055694580078,86.93604278564453,13.20479965209961,125.73274230957031,210.8446807861328,173.46380615234375,214.97999572753906,523.2608032226562,197.0816192626953,31.850095748901367,45.36838150024414
2022-11-03,137.0564422607422,245.7447509765625,89.30000305175781,134.8893280029297,156.75,210.697265625,145.2889404296875,40.65431213378906,163.9827423095703,98.03886413574219,326.3854675292969,264.0476989746094,193.80201721191406,121.3726577758789,158.31016540527344,119.28279876708984,54.501914978027344,257.645263671875,92.0789566040039,92.09867095947266,209.7777099609375,87.0323257446289,13.406582832336426,124.8720932006836,212.27163696289062,172.99761962890625,215.30999755859375,523.4339599609375,191.0009765625,31.37712287902832,45.35871124267578
2022-11-04,136.78952026367188,248.66546630859375,90.9800033569336,140.12765502929688,160.00999450683594,218.95179748535156,138.77561950683594,41.275489807128906,166.05593872070312,98.36483764648438,334.84283447265625,266.4208068847656,197.08274841308594,123.62014770507812,159.01490783691406,122.54620361328125,54.94696807861328,259.2215881347656,93.57049560546875,92.51836395263672,216.76864624023438,92.22154235839844,14.140791893005371,127.15144348144531,211.33335876464844,174.17742919921875,207.47000122070312,518.1959838867188,193.18801879882812,31.453136444091797,45.43929672241211
2022-11-07,137.32334899902344,256.0411071777344,90.52999877929688,142.31594848632812,164.91000366210938,219.68211364746094,143.56130981445312,41.30330276489258,168.03860473632812,99.2044677734375,339.1931457519531,272.2739562988281,198.90330505371094,124.86573028564453,160.4058837890625,123.1932601928711,55.160240173339844,260.9112854003906,93.4505844116211,93.32976531982422,223.11338806152344,89.95907592773438,14.285637855529785,129.09974670410156,216.35696411132812,175.19552612304688,197.0800018310547,524.791748046875,196.24798583984375,31.410898208618164,45.916343688964844
2022-11-08,137.89669799804688,270.2471923828125,89.9800033569336,145.4337615966797,169.6199951171875,220.83526611328125,146.05345153808594,41.35893630981445,167.794189453125,98.6809310913086,340.5590515136719,273.09002685546875,200.4109344482422,126.40013122558594,161.20338439941406,123.26828002929688,55.262229919433594,262.7896423339844,93.95275115966797,94.66344451904297,224.092529296875,90.25752258300781,14.586313247680664,129.3929443359375,220.31527709960938,175.92816162109375,191.3000030517578,532.523681640625,197.8956298828125,31.98523712158203,46.02593994140625
2022-11-09,133.3199005126953,267.7146301269531,86.13999938964844,141.2314910888672,168.74000549316406,216.7320098876953,141.04931640625,40.70994567871094,161.085693359375,85.69140625,338.6692199707031,268.97216796875,198.79112243652344,125.48677062988281,159.91441345214844,121.66471862792969,54.492637634277344,262.2138366699219,92.81348419189453,94.74738311767578,219.82351684570312,88.66898345947266,13.761200904846191,129.080810546875,216.97267150878906,173.3115997314453,177.58999633789062,520.5935668945312,190.6218719482422,31.774080276489258,44.95579147338867
2022-11-10,145.1819610595703,268.9716491699219,96.62999725341797,149.83937072753906,177.5800018310547,223.3721466064453,155.18801879882812,42.332420349121094,164.13662719726562,89.35612487792969,353.9280700683594,292.3753356933594,204.670166015625,128.99407958984375,161.7875518798828,126.6723403930664,56.44906997680664,260.4109802246094,96.80094146728516,95.02718353271484,237.907958984375,95.78368377685547,15.733080863952637,133.52601623535156,233.5877227783203,174.4058074951172,190.72000122070312,523.9732666015625,202.06329345703125,32.53422546386719,45.887332916259766
2022-11-11,147.9794464111328,263.4352722167969,100.79000091552734,149.9749298095703,177.49000549316406,227.25439453125,156.6078338623047,41.52580642700195,168.8081512451172,93.8506088256836,360.3459777832031,295.4145202636719,202.69775390625,130.76602172851562,156.947021484375,126.878662109375,56.85703659057617,256.1726989746094,99.67161560058594,91.36189270019531,241.9517822265625,102.1378173828125,16.309457778930664,133.32740783691406,231.86758422851562,172.91195678710938,195.97000122070312,502.70318603515625,201.5030059814453,32.34841537475586,45.958255767822266
2022-11-14,146.57577514648438,263.6940612792969,98.48999786376953,149.23904418945312,173.5500030517578,227.2639923095703,157.5312042236328,41.47945785522461,168.88963317871094,93.1295166015625,357.717041015625,287.8917236328125,202.9550323486328,131.70675659179688,159.41366577148438,125.57515716552734,56.30998611450195,257.0033874511719,98.21003723144531,93.59090423583984,236.50782775878906,100.50115203857422,16.277496337890625,133.33685302734375,228.77914428710938,173.8348846435547,190.9499969482422,494.682373046875,203.331298828125,32.35686111450195,44.6076774597168
2022-11-15,148.31552124023438,262.1228332519531,98.94000244140625,149.0066680908203,175.35000610351562,225.4285888671875,160.91696166992188,41.62779998779297,170.2476348876953,94.3445053100586,358.2035827636719,292.5910339355469,205.27044677734375,131.83462524414062,159.85879516601562,124.66556549072266,56.21726608276367,252.82171630859375,98.35246276855469,92.89141845703125,236.91905212402344,102.73473358154297,16.64809799194336,132.87344360351562,235.14173889160156,170.79019165039062,194.4199981689453,484.3409729003906,206.4079132080078,31.841657638549805,47.5247917175293
2022-11-16,147.07989501953125,264.08642578125,97.12000274658203,147.7285614013672,172.69000244140625,223.3433074951172,154.01638793945312,41.15496063232422,167.477294921875,92.80354309082031,357.68902587890625,295.3863525390625,203.90786743164062,131.99905395507812,160.85098266601562,124.83434295654297,56.115272521972656,257.22991943359375,96.49364471435547,93.1991958618164,237.35105895996094,101.30986022949219,15.89290714263916,134.05567932128906,235.35675048828125,172.35060119628906,186.9199981689453,492.5350341796875,206.5553436279297,31.99368667602539,47.8664665222168
2022-11-17,148.98773193359375,267.37158203125,94.8499984741211,145.85980224609375,172.77999877929688,221.44065856933594,148.62501525878906,43.19462966918945,167.9517059326172,90.33403778076172,355.3033142089844,292.1315002441406,204.39381408691406,133.43301391601562,162.1492156982422,124.29042053222656,56.29144287109375,258.0322265625,96.41780853271484,95.41888427734375,237.30197143554688,101.43501281738281,15.66015911102295,133.23281860351562,232.31935119628906,174.05374145507812,183.1699981689453,496.1844482421875,207.39083862304688,32.23017501831055,47.70529556274414
2022-11-18,149.55117797851562,267.3623352050781,94.13999938964844,147.66079711914062,173.88999938964844,222.39199829101562,146.98675537109375,44.30717849731445,166.94815063476562,90.67977905273438,354.7607421875,293.7635803222656,204.412841796875,134.8487548828125,163.3917999267578,125.50953674316406,56.69014358520508,258.0417175292969,96.12208557128906,97.20956420898438,236.850341796875,101.49275970458984,15.392446517944336,134.8406524658203,235.19015502929688,175.60462951660156,180.19000244140625,510.3291931152344,207.20411682128906,32.5595703125,48.42409133911133
2022-11-21,146.308837890625,268.1719665527344,92.45999908447266,147.96095275878906,172.94000244140625,223.10308837890625,143.8194580078125,44.14956283569336,165.3515625,96.38925170898438,355.7055969238281,297.1404113769531,206.3471221923828,133.97189331054688,164.2317657470703,124.76868438720703,57.56173324584961,259.12713623046875,96.78179931640625,98.49662017822266,237.66526794433594,99.9620132446289,15.300545692443848,136.55252075195312,234.42591857910156,176.546630859375,167.8699951171875,497.99468994140625,202.80052185058594,32.61868667602539,48.72064208984375
2022-11-22,148.45391845703125,267.138916015625,93.19999694824219,149.67477416992188,172.5,227.9943084716797,148.1881561279297,44.85417938232422,169.5939178466797,95.03596496582031,359.1297302246094,304.73828125,208.44342041015625,136.1822509765625,165.02511596679688,126.63483428955078,57.81208038330078,259.3537292480469,97.51734161376953,99.69973754882812,240.59129333496094,102.02230072021484,16.02077293395996,137.72532653808594,238.53128051757812,178.0499267578125,169.91000366210938,503.6756591796875,206.74209594726562,33.10856246948242,48.89470672607422
2022-11-23,149.33372497558594,263.7421569824219,94.12999725341797,149.04539489746094,174.85000610351562,227.6676025390625,151.15689086914062,45.030338287353516,168.08856201171875,97.67337799072266,361.3563537597656,301.5771484375,208.58633422851562,135.8625946044922,165.20242309570312,127.98518371582031,58.07170104980469,257.9472961425781,97.06237030029297,99.62511444091797,243.09512329101562,102.67695617675781,16.501251220703125,138.51031494140625,244.94894409179688,178.88723754882812,183.1999969482422,510.04998779296875,208.1182098388672,32.872074127197266,49.1300048828125
2022-11-25,146.40774536132812,264.0585632324219,93.41000366210938,149.25840759277344,178.36000061035156,226.4952392578125,152.25900268554688,44.87272644042969,167.5959014892578,97.66350555419922,363.79815673828125,306.1452331542969,209.67257690429688,135.51548767089844,165.41708374023438,128.22901916503906,58.12733459472656,259.5802917480469,97.85099029541016,100.25931549072266,243.0067138671875,102.01264953613281,16.252521514892578,138.76565551757812,244.4786376953125,179.74359130859375,182.86000061035156,517.6664428710938,210.14306640625,32.9565315246582,49.33952331542969
2022-11-28,142.5624542236328,263.0162353515625,93.94999694824219,146.08248901367188,171.8300018310547,223.22802734375,152.59658813476562,44.576045989990234,162.7240447998047,94.52230072021484,357.717041015625,299.1477355957031,205.5944061279297,133.51522827148438,165.50106811523438,125.9877700805664,58.13660430908203,257.57916259765625,94.51448059082031,101.14532470703125,237.3805389404297,101.04991912841797,15.80999755859375,138.65220642089844,240.59864807128906,177.27928161621094,182.9199981689453,512.5149536132812,207.65626525878906,32.29773712158203,49.48134994506836
2022-11-29,139.5474853515625,262.429931640625,92.41999816894531,149.51983642578125,175.32000732421875,225.93789672851562,150.6008758544922,44.7614631652832,165.1599884033203,93.53451538085938,358.9800109863281,296.3712463378906,206.49960327148438,133.79837036132812,164.3437957763672,128.06024169921875,57.932613372802734,256.1915588378906,95.64434051513672,101.5090560913086,235.9764404296875,102.29186248779297,15.622200012207031,137.5928955078125,236.6892547607422,178.12608337402344,180.8300018310547,508.4034423828125,205.49375915527344,32.38219451904297,49.30729293823242
2022-11-30,146.3286590576172,266.5340270996094,96.54000091552734,152.5892791748047,178.8800048828125,227.17752075195312,159.10992431640625,46.096527099609375,167.24008178710938,96.67570495605469,363.6319580078125,305.7419128417969,209.19615173339844,135.99957275390625,166.12637329101562,129.5793914794922,59.39867401123047,258.94439697265625,95.52301025390625,102.7028579711914,250.51815795898438,105.60371398925781,16.909147262573242,141.07339477539062,244.14547729492188,180.59991455078125,194.6999969482422,527.4300537109375,213.29832458496094,32.92274475097656,49.1300048828125
2022-12-01,146.6054229736328,266.10589599609375,95.5,152.50210571289062,175.77999877929688,226.4856414794922,145.9541778564453,46.32830810546875,166.4919891357422,97.38691711425781,361.4284362792969,308.6484680175781,207.13800048828125,136.237060546875,166.81700134277344,127.76011657714844,59.56675338745117,259.5234375,95.53819274902344,102.40440368652344,250.07632446289062,106.9708023071289,17.120969772338867,141.15850830078125,246.5264129638672,179.96243286132812,194.6999969482422,516.982666015625,213.29832458496094,32.37376022338867,49.436222076416016
2022-12-02,146.11117553710938,265.705810546875,94.12999725341797,151.7759246826172,182.8699951171875,226.90846252441406,143.53152465820312,46.077980041503906,165.1599884033203,98.21666717529297,358.3867492675781,309.5166320800781,208.748291015625,135.78948974609375,166.94766235351562,126.74735260009766,60.089683532714844,259.5234375,96.29647827148438,102.62822723388672,250.4003143310547,108.35176849365234,16.862186431884766,142.44479370117188,252.5423126220703,180.34300231933594,194.86000061035156,517.8519287109375,213.94708251953125,32.2470588684082,49.38786697387695
2022-12-05,144.94471740722656,265.14739990234375,91.01000213623047,151.1271514892578,185.10000610351562,223.48748779296875,132.97714233398438,45.73495101928711,161.08184814453125,94.7593765258789,349.8739929199219,302.0521545410156,205.43243408203125,134.638671875,166.85433959960938,123.1932601928711,59.2679443359375,257.8052978515625,94.50688934326172,102.60025024414062,245.6676483154297,105.8602523803711,16.596399307250977,141.00718688964844,248.46640014648438,178.12608337402344,182.4499969482422,516.770263671875,210.03494262695312,31.309551239013672,48.88180923461914
2022-12-06,141.26747131347656,263.6397399902344,88.25,149.79100036621094,178.42999267578125,219.3746337890625,132.3218536376953,45.04887771606445,156.9307098388672,91.16378784179688,341.7471923828125,299.5703125,203.13607788085938,134.7208709716797,164.35311889648438,123.39957427978516,59.23992919921875,257.9761657714844,94.46897888183594,101.59300231933594,240.6796417236328,104.22821807861328,15.973910331726074,141.18690490722656,248.33901977539062,179.3534698486328,179.82000732421875,520.9041748046875,205.513427734375,31.15751838684082,48.31449890136719
2022-12-07,139.32012939453125,265.9384460449219,88.45999908447266,149.85873413085938,176.5,220.03768920898438,129.5517120361328,44.66875076293945,157.39599609375,91.02550506591797,338.9316101074219,302.1182556152344,203.3837890625,134.51080322265625,165.3517303466797,123.3151626586914,59.33331298828125,256.6187438964844,95.81117248535156,102.67486572265625,239.94325256347656,104.61450958251953,16.10680389404297,142.09483337402344,246.0462646484375,178.92530822753906,174.0399932861328,524.3714599609375,204.26507568359375,31.394010543823242,48.06309127807617
2022-12-08,141.01046752929688,265.7615966796875,90.3499984741211,149.22935485839844,179.0800018310547,221.9019317626953,129.20420837402344,45.41972732543945,158.3265838623047,91.42062377929688,337.1988525390625,305.8362731933594,203.2885284423828,134.97659301757812,165.37973022460938,124.60928344726562,59.5854377746582,259.51397705078125,95.54576110839844,103.38368225097656,242.91836547851562,107.54057312011719,17.15494155883789,143.1162872314453,249.3090057373047,179.49905395507812,173.44000244140625,529.2105102539062,205.53309631347656,31.334882736206055,48.13749694824219
2022-12-09,140.52610778808594,259.32159423828125,89.08999633789062,149.016357421875,179.5399932861328,218.41366577148438,130.17721557617188,44.928340911865234,153.2722625732422,92.24048614501953,338.197021484375,302.4296569824219,201.64964294433594,134.3098602294922,164.0171356201172,123.93408966064453,58.95979309082031,258.23248291015625,95.36377716064453,101.45309448242188,240.9742431640625,105.66710662841797,16.987077713012695,142.7379913330078,247.770751953125,177.51968383789062,179.0500030517578,520.7882690429688,205.139892578125,31.588272094726562,47.014793395996094
2022-12-12,142.829345703125,257.5813293457031,90.55000305175781,152.3181610107422,186.27000427246094,223.95835876464844,132.16299438476562,45.70712661743164,154.86883544921875,93.5048828125,342.00146484375,309.5071716308594,204.38429260253906,136.28274536132812,165.97703552246094,125.85652160644531,59.73484420776367,262.58001708984375,96.1903305053711,101.63031768798828,247.935791015625,108.22623443603516,17.52064323425293,144.20396423339844,248.75054931640625,178.91575622558594,167.82000732421875,527.2208251953125,210.92942810058594,32.05280303955078,47.8916130065918
2022-12-13,143.79806518554688,253.3748321533203,92.48999786376953,152.52146911621094,187.1300048828125,226.29345703125,134.65512084960938,46.0223503112793,158.31747436523438,93.54438781738281,347.1901550292969,314.1407165527344,204.82260131835938,137.52490234375,167.2556610107422,125.7345962524414,59.75352096557617,260.3587951660156,96.52397155761719,103.43962860107422,252.2659149169922,108.97947692871094,18.057205200195312,143.9864044189453,253.6298828125,178.85838317871094,160.9499969482422,519.8416137695312,209.40585327148438,31.976791381835938,47.72012710571289
2022-12-14,141.5640411376953,252.3232421875,91.58000183105469,149.2196807861328,188.25,225.3228759765625,133.79132080078125,45.70712661743164,157.22267150878906,93.0010986328125,339.3647155761719,314.6502380371094,204.59390258789062,136.87640380859375,167.76898193359375,125.10629272460938,59.75352096557617,260.5960388183594,95.614013671875,104.72582244873047,252.5605010986328,107.62748718261719,17.659528732299805,144.5538787841797,243.65560913085938,178.46633911132812,156.8000030517578,519.9769897460938,209.6811065673828,31.630504608154297,47.45481491088867
2022-12-15,134.93115234375,247.6793670654297,88.44999694824219,145.45314025878906,183.72000122070312,221.65208435058594,129.51199340820312,44.64094543457031,156.04576110839844,89.38575744628906,329.429931640625,309.14862060546875,199.11508178710938,130.02618408203125,165.65042114257812,122.0023193359375,58.93177795410156,257.9382019042969,92.80072784423828,102.92327880859375,244.49920654296875,104.788330078125,16.938119888305664,142.9176483154297,239.25633239746094,175.53079223632812,157.6699981689453,509.6615295410156,204.36337280273438,31.90077781677246,47.030967712402344
2022-12-16,132.9640350341797,248.8612823486328,87.86000061035156,141.65753173828125,184.6999969482422,223.63162231445312,127.35742950439453,44.32572555541992,153.92913818359375,88.98075866699219,326.1529235839844,305.1285400390625,199.84877014160156,128.01678466796875,163.95179748535156,121.24271392822266,58.595611572265625,252.61293029785156,92.2774887084961,102.51957702636719,240.25746154785156,102.31611633300781,16.557435989379883,142.2839813232422,235.6114959716797,174.7945098876953,150.22999572753906,505.8175048828125,203.36077880859375,31.351781845092773,46.186500549316406
2022-12-19,130.8486328125,247.2698974609375,84.91999816894531,140.40846252441406,185.67999267578125,223.21839904785156,128.0921630859375,43.94559860229492,154.9874267578125,84.73323822021484,324.5143127441406,299.45703125,199.53433227539062,126.83856964111328,163.77447509765625,121.96480560302734,58.679649353027344,252.3376007080078,92.61115264892578,102.74490356445312,236.09425354003906,99.51558685302734,16.24068832397461,142.24618530273438,233.29916381835938,175.47340393066406,149.8699951171875,505.7209777832031,201.32608032226562,31.27576446533203,46.20268630981445
2022-12-20,130.7794647216797,246.38577270507812,85.19000244140625,141.07655334472656,188.2899932861328,225.95712280273438,127.53614807128906,43.91778564453125,157.53285217285156,85.95809936523438,324.4013671875,297.1072692871094,201.51625061035156,129.03976440429688,163.95179748535156,122.55558013916016,58.63296890258789,253.6855926513672,91.61017608642578,102.9983901977539,237.4197998046875,99.67010498046875,16.07183074951172,142.3029022216797,233.75967407226562,177.65354919433594,137.8000030517578,502.4466552734375,201.8568878173828,31.241981506347656,46.60711669921875
2022-12-21,133.89321899414062,247.79104614257812,86.7699966430664,142.43214416503906,196.0,232.2897491455078,129.37298583984375,44.186649322509766,159.38487243652344,85.85932922363281,329.7407531738281,301.37274169921875,204.9560089111328,129.8252410888672,165.8277130126953,123.93408966064453,59.57609558105469,254.5493927001953,93.61968994140625,104.31273651123047,240.00216674804688,111.80897521972656,16.487489700317383,143.6081085205078,237.3163299560547,181.1245880126953,137.57000732421875,509.5263366699219,203.28213500976562,31.90921974182129,46.97272872924805
2022-12-22,130.71026611328125,246.8604278564453,83.79000091552734,140.69895935058594,188.25,228.2633819580078,128.2708740234375,43.871429443359375,156.99456787109375,85.61237335205078,325.4278259277344,298.315185546875,202.2975616455078,128.6744384765625,165.22108459472656,122.52745819091797,59.146549224853516,252.28065490722656,92.20166778564453,104.4347915649414,233.87521362304688,112.70707702636719,15.32644271850586,143.93911743164062,236.4247283935547,179.00184631347656,125.3499984741211,509.0917663574219,201.56199645996094,32.35686111450195,46.422698974609375
2022-12-23,130.344482421875,245.61334228515625,85.25,142.35467529296875,189.05999755859375,230.5023651123047,128.5191192626953,44.01976776123047,161.8482208251953,86.93602752685547,325.3618469238281,300.7781982421875,203.78399658203125,129.37770080566406,165.64105224609375,123.1088638305664,59.59476852416992,253.98936462402344,91.10213470458984,105.01685333251953,234.4054412841797,112.26285552978516,15.193550109863281,144.34579467773438,237.76702880859375,181.18194580078125,123.1500015258789,513.1676025390625,202.31884765625,32.44131851196289,46.51652908325195
